Name,Brand,Model,Inches,Price,DisplayType,Display,Resolution,Features,Connectivity,Design
tcl 50c715 50 inch (127 cm) qled 4k tv,tcl,50c715 5,50,47759,qled 4k tv,"50"" (127 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","Weight: 18.5 kg
Colour: Black"
motorola envisionx 86uhdadmbs5e 86 inch (218 cm) led 4k tv,motorola,envisionx 86uhdadmbs5e 8,86,119999,led 4k tv,"86"" (218.44 cm), LED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 30 W
2 USB Ports
3 HDMI Ports","1920 x 1105 x 91 mm
Weight: 44.1 kg
Colour: Black"
motorola envisionx 70uhdgdmbs5e 70 inch (177 cm) led 4k tv,motorola,envisionx 70uhdgdmbs5e 7,70,59999,led 4k tv,"70"" (177.8 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1550 x 910 x 83 mm
Colour: Black"
motorola envisionx 65uhdgdmbsxp 65 inch (165 cm) led 4k tv,motorola,envisionx 65uhdgdmbsxp 6,65,41999,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Smart Remote","Sound Output: 12 W
2 USB Ports
3 HDMI Ports","1450 x 840 x 98 mm
Weight: 18.4 kg
Colour: Black"
motorola envisionx 50uhdgdmbsxp 50 inch (127 cm) led 4k tv,motorola,envisionx 50uhdgdmbsxp 5,50,24999,led 4k tv,"50"" (127 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1110 x 650 x 92 mm
Weight: 8.76 kg
Colour: Grey"
motorola 55uhdgdmbsxp 55 inch (139 cm) led 4k tv,motorola,55uhdgdmbsxp 5,55,31999,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1230 x 718 x 94 mm
Weight: 10.65 kg
Colour: Black"
toshiba 55m550mp 55 inch (139 cm) qled 4k tv,toshiba,55m550mp 5,55,50999,qled 4k tv,"55"" (139.7 cm), QLED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,"Apps and Games
Voice Control
Smart Remote","Sound Output: 40 W
2 USB Ports
3 HDMI Ports","1232 x 717 x 76 mm
Weight: 12.5 kg
Colour: Black"
hisense 43u6k 43 inch (109 cm) qled 4k tv,hisense,43u6k 4,43,24999,qled 4k tv,"43"" (109.22 cm), QLED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 24 W
2 USB Ports
3 HDMI Ports",Colour: Grey
tcl 43c645 43 inch (109 cm) qled 4k tv,tcl,43c645 4,43,32990,qled 4k tv,"43"" (109.22 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Smart Remote","Sound Output: 24 W
1 USB Ports
2 HDMI Ports","957 x 558 x 80 mm
Weight: 6.7 kg
Colour: Black"
tcl 65c645 65 inch (165 cm) qled 4k tv,tcl,65c645 6,65,71990,qled 4k tv,"65"" (165.1 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 30 W
1 USB Ports
3 HDMI Ports",Colour: Black
tcl 50c645 50 inch (127 cm) qled 4k tv,tcl,50c645 5,50,35990,qled 4k tv,"50"" (127 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 20 W
1 USB Ports
3 HDMI Ports","1446 x 833 x 81 mm
Weight: 15.3 kg
Colour: Black"
tcl 55c645 55 inch (139 cm) qled 4k tv,tcl,55c645 5,55,42990,qled 4k tv,"55"" (139.7 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 30 W
1 USB Ports
3 HDMI Ports",Colour: Black
sony bravia kd-43x75k 43 inch (109 cm) led 4k tv,sony,bravia kd-43x75k 4,43,47990,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"Apps and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","971 x 575 x 77 mm
Weight: 7.8 kg
Colour: Black"
hisense 55u6k 55 inch (139 cm) qled 4k tv,hisense,55u6k 5,55,39999,qled 4k tv,"55"" (139.7 cm), QLED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1230 x 711 x 78 mm
Weight: 13.9 kg
Colour: Black"
hisense 65u6k 65 inch (165 cm) qled 4k tv,hisense,65u6k 6,65,56999,qled 4k tv,"65"" (165.1 cm), QLED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,"Apps and Games
Voice Control
Smart Remote","Sound Output: 24 W
2 USB Ports
2 HDMI Ports","1450 x 838 x 75 mm
Weight: 20.2 kg
Colour: Black"
sony bravia kd-65x7400h 65 inch (165 cm) led 4k tv,sony,bravia kd-65x7400h 6,65,76800,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Facebook","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1463 x 845 x 80 mm
Weight: 20.1 kg
Colour: Black"
sansui jsw55asuhd 55 inch (139 cm) led 4k tv,sansui,jsw55asuhd 5,55,34199,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports",Colour: Black
tcl l43s6500fs 43 inch (109 cm) led full hd tv,tcl,l43s6500fs 4,43,26732,led full hd tv,"43"" (109.22 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,"Apps and Games
Web Browser
Facebook","Sound Output: 20 W
2 USB Ports
2 HDMI Ports",Colour: Black
hisense 55e7k 55 inch (139 cm) qled 4k tv,hisense,55e7k 5,55,34999,qled 4k tv,"55"" (139.7 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 24 W
2 USB Ports
3 HDMI Ports","1232 x 711 x 74 mm
Weight: 11.3 kg
Colour: Black"
sansui jsw50gsuhd 50 inch (127 cm) led 4k tv,sansui,jsw50gsuhd 5,50,31999,led 4k tv,"50"" (127 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1110 x 642 x 91 mm
Colour: Black"
foxsky 40fsfhs 40 inch (101 cm) led full hd tv,foxsky,40fsfhs 4,40,12499,led full hd tv,"40"" (101.6 cm), LED
Full HD, 1920x1080",1920x1080,"Apps and Games
Web Browser
Facebook","2 USB Ports
2 HDMI Ports",Colour: Black
tcl 55c635 55 inch (139 cm) qled 4k tv,tcl,55c635 5,55,49490,qled 4k tv,"55"" (139.7 cm), QLED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,Voice Control,"Sound Output: 30 W
2 USB Ports
2 HDMI Ports","1226 x 709 x 80 mm
Weight: 12.1 kg
Colour: Black"
tcl 43c635 43 inch (109 cm) qled full hd tv,tcl,43c635 4,43,39210,qled full hd tv,"43"" (109.22 cm), QLED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,Apps,"Sound Output: 24 W
1 USB Ports
2 HDMI Ports","958 x 610 x 256 mm
Weight: 8 kg
Colour: Black"
sansui jsw70gsuhdff 70 inch (190 cm) led 4k tv,sansui,jsw70gsuhdff 7,70,69999,led 4k tv,"70"" (177.8 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports",Colour: Black
sens 32wcshd 32 inch (81 cm) led hd-ready tv,sens,32wcshd 3,32,7499,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"Apps
Web Browser
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","718 x 423 x 84 mm
Colour: Black"
samsung qa50ls03aak 50 inch (127 cm) qled 4k tv,samsung,qa50ls03aak 5,50,75990,qled 4k tv,"50"" (127 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Gesture Control
Voice Control","Sound Output: 20 W
2 USB Ports
4 HDMI Ports","1124.1 x 644.9 x 24.9 mm
Weight: 11.8 kg
Colour: Black"
tcl 50c635 50 inch (127 cm) qled 4k tv,tcl,50c635 5,50,44990,qled 4k tv,"50"" (127 cm), QLED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,Voice Control,"Sound Output: 30 W
2 USB Ports
3 HDMI Ports","1112 x 637 x 795 mm
Weight: 10.37 kg
Colour: Black"
motorola 43uhdadmrs3p 43 inch (109 cm) led 4k tv,motorola,43uhdadmrs3p 4,43,29999,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 44 W
2 USB Ports
3 HDMI Ports","959.7 x 562.6 x 75.8 mm
Weight: 10.5 kg
Colour: Black"
tcl 65t6g 65 inch (165 cm) qled 4k tv,tcl,65t6g 6,65,54990,qled 4k tv,"65"" (165.1 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 56 W
1 USB Ports
3 HDMI Ports",Colour: Black
samsung qa55qe1cakl 55 inch (139 cm) qled 4k tv,samsung,qa55qe1cakl 5,55,65990,qled 4k tv,"55"" (139.7 cm), QLED
4K, 3840x2160",3840x2160,"and Games
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1232.1 x 708.3 x 25.7 mm
Weight: 14.7 kg
Colour: Other"
acer ar43gt2851udfl 43 inch (109 cm) led 4k tv,acer,ar43gt2851udfl 4,43,24999,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 24 W
2 USB Ports
3 HDMI Ports","965 x 568 x 81 mm
Weight: 6.70 kg
Colour: Black"
infinix 55w1 55 inch (139 cm) qled 4k tv,infinix,55w1 5,55,37999,qled 4k tv,"55"" (139.7 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1230 x 715 x 90 mm
Colour: Black"
infinix 65w1 65 inch (165 cm) qled 4k tv,infinix,65w1 6,65,47999,qled 4k tv,"65"" (165.1 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1450 x 840 x 80 mm
Colour: Black"
tcl 85p745 85 inch (215 cm) led 4k tv,tcl,85p745 8,85,157990,led 4k tv,"85"" (215.9 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Voice Control,Sound Output: 30 W,"1890 x 1088 x 95 mm
Weight: 29 kg
Colour: Black"
iffalcon iff43q73 43 inch (109 cm) qled 4k tv,iffalcon,iff43q73 4,43,22999,qled 4k tv,"43"" (109.22 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Smart Remote","Sound Output: 30 W
1 USB Ports
3 HDMI Ports","957 x 558 x 80 mm
Weight: 6.6 kg
Colour: Grey"
iffalcon iff50q73 50 inch (127 cm) qled 4k tv,iffalcon,iff50q73 5,50,31999,qled 4k tv,"50"" (127 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Smart Remote","Sound Output: 30 W
1 USB Ports
3 HDMI Ports","1112 x 645 x 81 mm
Weight: 9.1 kg
Colour: Grey"
motorola 65uhdadmrs7p 65 inch (165 cm) led 4k tv,motorola,65uhdadmrs7p 6,65,54999,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Voice Control
Facebook","Sound Output: 50 W
2 USB Ports
3 HDMI Ports","1447.7 x 869.3 x 76.5 mm
Weight: 18.5 kg
Colour: Black"
tcl 55p615 55 inch (139 cm) led 4k tv,tcl,55p615 5,55,36399,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Facebook","Sound Output: 24 W
1 USB Ports
3 HDMI Ports","Weight: 11 kg
Colour: Black"
tcl 50p715 50 inch (127 cm) led 4k tv,tcl,50p715 5,50,45000,led 4k tv,"50"" (127 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 30 W
2 USB Ports
3 HDMI Ports","Weight: 9.8 kg
Colour: Black"
iffalcon iff55q73 55 inch (139 cm) qled 4k tv,iffalcon,iff55q73 5,55,33999,qled 4k tv,"55"" (139.7 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Smart Remote","Sound Output: 56 W
1 USB Ports
3 HDMI Ports","1226 x 711 x 81 mm
Weight: 11 kg
Colour: Grey"
iffalcon iff65q73 65 inch (165 cm) qled 4k tv,iffalcon,iff65q73 6,65,49999,qled 4k tv,"65"" (165.1 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Smart Remote","Sound Output: 56 W
1 USB Ports
3 HDMI Ports","1446 x 833 x 81 mm
Weight: 15.3 kg
Colour: Grey"
sony bravia kd-55x80k 55 inch (139 cm) led 4k tv,sony,bravia kd-55x80k 5,55,73990,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
4 HDMI Ports",Colour: Black
sony bravia kd-65x80k 65 inch (165 cm) led 4k tv,sony,bravia kd-65x80k 6,65,94990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
4 HDMI Ports","1452 x 836 x 72 mm
Weight: 21.7 kg
Colour: Black"
sony bravia kd-43x80k 43 inch (109 cm) led 4k tv,sony,bravia kd-43x80k 4,43,62990,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
4 HDMI Ports","964 x 563 x 69 mm
Weight: 10.1 kg
Colour: Black"
sony bravia kd-50x80k 50 inch (127 cm) led 4k tv,sony,bravia kd-50x80k 5,50,75990,led 4k tv,"50"" (127 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
4 HDMI Ports","1119 x 649 x 70 mm
Weight: 12.4 kg
Colour: Black"
sony bravia xr-55x90k 55 inch (139 cm) led 4k tv,sony,bravia xr-55x90k 5,55,104490,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,"Apps
Voice Control","Sound Output: 30 W
4 HDMI Ports","1233 x 711 x 72 mm
Weight: 17.4 kg
Colour: Black"
sony bravia xr-75x90k 75 inch (190 cm) led 4k tv,sony,bravia xr-75x90k 7,75,249990,led 4k tv,"75"" (190.5 cm), LED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 30 W
2 USB Ports
4 HDMI Ports","1675 x 962 x 73 mm
Weight: 34.4 kg
Colour: Black"
croma crel032hof024601 32 inch (81 cm) led hd-ready tv,croma,crel032hof024601 3,32,12990,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768",1366x768,"Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
2 HDMI Ports","720 x 420 x 85 mm
Weight: 6.5 kg
Colour: Black"
sony bravia kd-55x75l 55 inch (139 cm) led 4k tv,sony,bravia kd-55x75l 5,55,61999,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports",Colour: Black
foxsky 32fsn 32 inch (81 cm) led full hd tv,foxsky,32fsn 3,32,6999,led full hd tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,and Games,"Sound Output: 20 W
2 USB Ports
2 HDMI Ports","Weight: 5.3 kg
Colour: Black"
sony bravia klv-43w672g 43 inch (109 cm) led full hd tv,sony,bravia klv-43w672g 4,43,43200,led full hd tv,"43"" (109.22 cm), LED
Full HD, 1920x1080",1920x1080,"Apps and Games
Web Browser
Facebook","Sound Output: 20 W
2 USB Ports
2 HDMI Ports","975 x 572 x 68 mm
Weight: 7.8 kg
Colour: Black"
hisense 65u7k 65 inch (165 cm) mini led 4k tv,hisense,65u7k 6,65,84999,mini led 4k tv,"65"" (165.1 cm), Mini LED
4K, 3840x2160
240 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 49 W
2 USB Ports
4 HDMI Ports",Colour: Black
kodak 32se5001bl 32 inch (81 cm) led hd-ready tv,kodak,32se5001bl 3,32,8499,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"Apps
Web Browser","Sound Output: 30 W
2 USB Ports
3 HDMI Ports","935 x 440 x 110 mm
Colour: Black"
kodak 24se5002 24 inch (60 cm) led hd-ready tv,kodak,24se5002 2,24,6399,led hd-ready tv,"24"" (60.96 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"Apps
Web Browser","Sound Output: 20 W
2 USB Ports
2 HDMI Ports",Colour: Black
sansui jsw40asfhd 40 inch (101 cm) led full hd tv,sansui,jsw40asfhd 4,40,18999,led full hd tv,"40"" (101.6 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,"Apps and Games
Web Browser
Facebook","Sound Output: 20 W
2 USB Ports
2 HDMI Ports",Colour: Black
lg 65nano73sqa 65 inch (165 cm) led 4k tv,lg,65nano73sqa 6,65,75990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1454 x 838 x 58.4 mm
Weight: 22.6 kg
Colour: Black"
sony bravia kd-65x75l 65 inch (165 cm) led 4k tv,sony,bravia kd-65x75l 6,65,79990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports",Colour: Black
toshiba 55m650mp 55 inch (139 cm) mini led 4k tv,toshiba,55m650mp 5,55,49999,mini led 4k tv,"55"" (139.7 cm), Mini LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 49 W
2 USB Ports","1232 x 717 x 76 mm
Weight: 13 kg
Colour: Silver"
toshiba 65m650mp 65 inch (165 cm) mini led 4k tv,toshiba,65m650mp 6,65,64999,mini led 4k tv,"65"" (165.1 cm), Mini LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 49 W
2 USB Ports
1 HDMI Ports","1451 x 836 x 75 mm
Weight: 19.10 kg
Colour: Silver"
sony bravia kd-43x80j 43 inch (109 cm) led 4k tv,sony,bravia kd-43x80j 4,43,57990,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
4 HDMI Ports","972 x 567 x 70 mm
Weight: 10 kg
Colour: Black"
sony bravia kd-65x80j 65 inch (165 cm) led 4k tv,sony,bravia kd-65x80j 6,65,94990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
4 HDMI Ports","1462 x 842 x 71 mm
Weight: 21.6 kg
Colour: Black"
lg 43nano73tpz 43 inch (109 cm) led 4k tv,lg,43nano73tpz 4,43,38999,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","967 x 564 x 57.7 mm
Weight: 10.5 kg
Colour: Black"
foxsky 43fs-vs 43 inch (109 cm) led full hd tv,foxsky,43fs-vs 4,43,14999,led full hd tv,"43"" (109.22 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,"Apps
Voice Control","Sound Output: 30 W
2 USB Ports
2 HDMI Ports",Colour: Black
acer i series ar43gr2841fdfl 43 inch (109 cm) led full hd tv,acer,i series ar43gr2841fdfl 4,43,20999,led full hd tv,"43"" (109.22 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,"Apps
Voice Control
Smart Remote","Sound Output: 30 W
2 USB Ports
2 HDMI Ports","966 x 566 x 89 mm
Colour: Black"
nu led43fwa1 43 inch (109 cm) led full hd tv,nu,led43fwa1 4,43,22990,led full hd tv,"43"" (109.22 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,"Apps and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports",Colour: Black
nu led32hwa1 32 inch (81 cm) led hd-ready tv,nu,led32hwa1 3,32,10990,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,Apps and Games,"Sound Output: 16 W
2 USB Ports
3 HDMI Ports",Colour: Black
lg 55nano73sqa 55 inch (139 cm) led 4k tv,lg,55nano73sqa 5,55,87990,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1235 x 715 x 58.1 mm
Colour: Black"
hisense 43a4g 43 inch (109 cm) led full hd tv,hisense,43a4g 4,43,21990,led full hd tv,"43"" (109.22 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,"Apps
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
2 HDMI Ports","955 x 558 x 87 mm
Weight: 6.4 kg
Colour: Black"
hisense 32a4g 32 inch (81 cm) led hd-ready tv,hisense,32a4g 3,32,13999,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
50 Hz Refresh Rate",1366x768,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
2 HDMI Ports","717 x 428 x 86 mm
Weight: 3.6 kg
Colour: Black"
motorola envisionx 55uhdgqmws5q 55 inch (139 cm) qled 4k tv,motorola,envisionx 55uhdgqmws5q 5,55,34999,qled 4k tv,"55"" (139.7 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1225 x 717 x 93 mm
Colour: Grey"
toshiba 50m550mp 50 inch (127 cm) qled 4k tv,toshiba,50m550mp 5,50,54999,qled 4k tv,"50"" (127 cm), QLED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 49 W
2 USB Ports
3 HDMI Ports","1116 x 651 x 81 mm
Weight: 11.6 kg
Colour: Black"
nu led43uwa1 43 inch (109 cm) led 4k tv,nu,led43uwa1 4,43,18990,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports",Colour: Black
cooaa 32z72 32 inch (81 cm) led hd-ready tv,cooaa,32z72 3,32,10499,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"Apps
Voice Control","Sound Output: 20 W
2 USB Ports
2 HDMI Ports","718 x 426 x 85 mm
Weight: 3.5 kg
Colour: Black"
cooaa 43z72 43 inch (109 cm) led full hd tv,cooaa,43z72 4,43,16999,led full hd tv,"43"" (109.22 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,"Apps
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
2 HDMI Ports","955 x 558 x 88 mm
Weight: 5.9 kg
Colour: Black"
sony bravia kd-43x75l 43 inch (109 cm) led 4k tv,sony,bravia kd-43x75l 4,43,46540,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,,"2 USB Ports, 3 HDMI Ports, Ethernet, Wi-Fi","971 x 575 x 77 mm
Weight: 7.8 kg
Colour: Black"
foxsky 50fs-vs 50 inch (127 cm) led 4k tv,foxsky,50fs-vs 5,50,21999,led 4k tv,"50"" (127 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 30 W
2 USB Ports
2 HDMI Ports","198 x 643 x 1100 mm
Weight: 15 kg
Colour: Black"
foxsky 65fs-vs 65 inch (165 cm) led 4k tv,foxsky,65fs-vs 6,65,39999,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 30 W
2 USB Ports
2 HDMI Ports","1450 x 833 x 241 mm
Colour: Black"
blaupunkt 40sigma703bl 40 inch (101 cm) led full hd tv,blaupunkt,40sigma703bl 4,40,13999,led full hd tv,"40"" (101.6 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,Apps,"Sound Output: 40 W
2 USB Ports
3 HDMI Ports",Colour: Black
blaupunkt 24sigma707 24 inch (60 cm) led hd-ready tv,blaupunkt,24sigma707 2,24,6499,led hd-ready tv,"24"" (60.96 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,,"2 USB Ports, 2 HDMI Ports","560 x 335 x 90 mm
Colour: Black"
sony bravia kd-32w830k 32 inch (81 cm) led hd-ready tv,sony,bravia kd-32w830k 3,32,26990,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
50 Hz Refresh Rate",1366x768,"Apps
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","730 x 437 x 75 mm
Weight: 4.8 kg
Colour: Black"
sansui jsw55gsqled 55 inch (139 cm) qled 4k tv,sansui,jsw55gsqled 5,55,38990,qled 4k tv,"55"" (139.7 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports",Colour: Black
onida 32iv 32 inch (81 cm) led hd-ready tv,onida,32iv 3,32,13409,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"Apps
Smart Remote","Sound Output: 20 W
2 USB Ports
2 HDMI Ports",Colour: Black
lg oled48a2psa 48 inch (121 cm) oled 4k tv,lg,oled48a2psa 4,48,119999,oled 4k tv,"48"" (121.92 cm), OLED
4K, 3840x2160",3840x2160,"Apps and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1070 x 620 x 45.9 mm
Weight: 11.5 kg
Colour: Black"
